ItemID,Sentiment,SentimentText,clean_text,sentiment
760434,0,@eddygobbo   I wish you had a comment module on your lens...    Here is one of mine:  http://bit.ly/16JnEh,i wish you had a comment module on your lens here is one of mine,negative
385722,1,@racingdigest I think Mo actually got a 5th place finish ,i think mo actually got a th place finish,neutral
203664,1,@intype can we get it free somehow ? like helping out or somthing ? id love to get one ,can we get it free somehow like helping out or somthing id love to get one,neutral
488513,1,"@xadorkablemex3 Hey, girl! Finding a bestie like you is one in a million  I love you!! &lt;33 We're soul sisters!!",hey girl finding a bestie like you is one in a million i love you lt were soul sisters,neutral
848502,1,I made a new default. I hope they think its serious  ha,i made a new default i hope they think its serious ha,neutral
1014026,1,@loveburberry Hi Renee I've been away for a couple of days how are the workouts going? ,hi renee ive been away for a couple of days how are the workouts going,neutral
362224,1,"@OfficialTL Hey, I wondered if you had a hotmail, or msn or something. You seem really cool, and i really want to get to know you ",hey i wondered if you had a hotmail or msn or something you seem really cool and i really want to get to know you,neutral
388774,0,@rawismojo Aww  Be less of a font geek then.  Deal with the preinstalled ones!,aww be less of a font geek then deal with the preinstalled ones,negative
653060,0,Exactly one year ago i was drunk baked and on cocaine. My mom was calling me asking where i was ,exactly one year ago i was drunk baked and on cocaine my mom was calling me asking where i was,negative
253371,0,@kirilouise that sucks ,that sucks,negative
809217,1,i had a dream that a boxed down a chongaaaa bully  JE SUIS HEE-MAN,i had a dream that a boxed down a chongaaaa bully je suis heeman,neutral
556427,0,@_liyen So longg. i'll be long gone by then ,so longg ill be long gone by then,negative
227929,1,@Hazelbell At least Piquï¿½ ,at least piqu,neutral
167089,1,@DjMrMarquis yo!! didn't go to the D&amp;G ting...you know how i am with a.m's..LOL see you this week!! ,yo didnt go to the dampg tingyou know how i am with amslol see you this week,neutral
900378,0,@jordanknight I LOVE JON!! but i don't know how you would have known that so I don't think it's me ,i love jon but i dont know how you would have known that so i dont think its me,negative
25393,1,"@adamkirrmusic yes, I would be honored if you wrote me a song ",yes i would be honored if you wrote me a song,neutral
122578,0,@DestinyTrack42 Go Rhody! lol but he didnt graduate  negro left his sophomore year lol,go rhody lol but he didnt graduate negro left his sophomore year lol,negative
62171,0,@bitterpurl yeah  it was half yards of fabric $30 worth for yarn ,yeah it was half yards of fabric worth for yarn,negative
168954,1,@gbilder yes mental is a good way to describe that. Also FAIL. so much opportunity with this...hope they are listening.  #nasig,yes mental is a good way to describe that also fail so much opportunity with thishope they are listening,neutral
64794,0,@Bradyglen meh. I dont even have the original yet  so i guess im not as excited as you. Though i do want to see it...,meh i dont even have the original yet so i guess im not as excited as you though i do want to see it,negative
275477,1,"@LaylaLavigne Thatd Be Down! Id Post Up Outside Of Plan B. Lol.  And Lol. Yess Some Coffee. I Was Finna Go Cop Some Big Red, But Ehhh.",thatd be down id post up outside of plan b lol and lol yess some coffee i was finna go cop some big red but ehhh,neutral
288609,0,@jos897 I do  but might leave early. Nothing big for the wknd-lots of cleaning n reorganizing. I wanna go see angels and demons.,i do but might leave early nothing big for the wkndlots of cleaning n reorganizing i wanna go see angels and demons,negative
327515,0,@motown410 well I'm in NY now w/the never ending rain ,well im in ny now wthe never ending rain,negative
544486,0,anyone knowing about import flash.ExternalInterface? need help.. ,anyone knowing about import flashexternalinterface need help,negative
14208,1,....I'm sorry for my early Monday morning negativity folks! Much love and repect to everybody NOT spreading the message of fear!   ,im sorry for my early monday morning negativity folks much love and repect to everybody not spreading the message of fear,neutral
217164,0,@jctvmaniac Amy!!!!  sad you come to movies with us tomorrow =[,amy sad you come to movies with us tomorrow,negative
980168,1,@leocomerlato Haha. Well as you get details forward them to me  Or did you need me to help with anything?,haha well as you get details forward them to me or did you need me to help with anything,neutral
835811,1,http://twitpic.com/6iw85 - Bathroom Based Tele  Awesome!  http://tinyurl.com/pc2vt9,bathroom based tele awesome,neutral
945504,0,Just being sensitive... Wish we could go to kalama to see wendy/ryan. Too bad chris makes all those decisions ,just being sensitive wish we could go to kalama to see wendyryan too bad chris makes all those decisions,negative
450429,0,@thedoodlebum uhuh  i'm sorry baby,uhuh im sorry baby,negative
200119,1,"@foreverkid woo, good chat. ",woo good chat,neutral
418637,0,@sigmamakeup I pre-ordered about a month ago n I never got the e-mail for the Complete face n eyes kit  ..i was so excited about it too..,i preordered about a month ago n i never got the email for the complete face n eyes kit i was so excited about it too,negative
477941,1,"@wazza12 Did you buy the Bourne Blu-ray trilogy mate? What an amazing franchise of flicks. Oh, and how good are the Blues? ",did you buy the bourne bluray trilogy mate what an amazing franchise of flicks oh and how good are the blues,neutral
429469,1,@peterfletcher Good to hear. Now an essay to review ,good to hear now an essay to review,neutral
244171,1,@katokat I don't follow all my followers too.  it's to keep my twitter hassle and beep-free. )),i dont follow all my followers too its to keep my twitter hassle and beepfree,neutral
632203,0,contemplating dinner.. not sure if i can face it ,contemplating dinner not sure if i can face it,negative
598521,1,byee guysssssssss ,byee guysssssssss,neutral
612733,1,Come on pens! ,come on pens,neutral
317442,1,@misssade im down.. just hit me ,im down just hit me,neutral
813405,0,Hayfever mentalism = not fun  worst part is it means I can't wear any of my pretty make up. Sigh. Roll on America and freedom from this!,hayfever mentalism not fun worst part is it means i cant wear any of my pretty make up sigh roll on america and freedom from this,negative
109019,1,@bobbibillard http://twitpic.com/39ddy - and the number of a good florist (or lawyer) in case you screw it up ,and the number of a good florist or lawyer in case you screw it up,neutral
55914,0,@backseatgoodbye i would have been going to your CT show but i'm going to be away at bonnaroo which makes me very sad ,i would have been going to your ct show but im going to be away at bonnaroo which makes me very sad,negative
600229,1,BE CAREFUL OF ORLY!!! she knows things ,be careful of orly she knows things,neutral
798325,1,@followdceleb ah i see. ,ah i see,neutral
350083,0,"@mathnerd 1729 Yeah, if it wasn't over retreat I'd definitely be doing it. This year should be a good expo too. ",yeah if it wasnt over retreat id definitely be doing it this year should be a good expo too,negative
162605,0,@FotoLuna over a month for a new lens ?  djeez ,over a month for a new lens djeez,negative
713628,0,"Feeling down :\ Going sleep, maybe tomorrow I see the things in other way ",feeling down going sleep maybe tomorrow i see the things in other way,negative
782471,0,@ErinnnElizabeth oh gosh.  &lt;3 we are going to hang out next week no matter  what &lt;3,oh gosh lt we are going to hang out next week no matter what lt,negative
513258,0,1 vs 100 was really fun last night. didnt win anything though ,vs was really fun last night didnt win anything though,negative
499344,1,@xXrOcKeTtEXx I like meh new username ,i like meh new username,neutral
596823,1,Busy week! Gotta get things ready for my party ,busy week gotta get things ready for my party,neutral
344886,1,@lpbailey don't encourage himâ¦ there's oil on our driveway now! ,dont encourage him theres oil on our driveway now,neutral
640122,0,Doing English coursework ,doing english coursework,negative
873028,0,i will miss you ,i will miss you,negative
696405,0,eating waffels!getting ready for my third 12 hour shift in a row ,eating waffelsgetting ready for my third hour shift in a row,negative
958119,0,@krisbeh don't tease me  he's coming two days after my  bday and I don't get to see him ,dont tease me hes coming two days after my bday and i dont get to see him,negative
518993,1,@versesane Thanks Ankur ,thanks ankur,neutral
879429,1,I have the cutest niece ever!!   http://twitpic.com/6t570,i have the cutest niece ever,neutral
466812,1,@trishw78 Thanks Trish ,thanks trish,neutral
688006,1,"@ChefDaveLA That looks really, REALLY good ",that looks really really good,neutral
642439,1,@Beverleyknight gud gud apart from no air con at work so feels like I am back in egypt without the beach  how's you love?,gud gud apart from no air con at work so feels like i am back in egypt without the beach hows you love,neutral
914396,0,I'm so tired and I am still studying. ,im so tired and i am still studying,negative
